"","0","0 | 1","14400","14400 | 1","0 | 2","0 | 3","14400 | 2","14400 | 3","14400 | 4","14400 | 5"
"yciT",0.917389958962332,0.929114223015062,0.766159000533238,0.903747171554511,0.849097532426656,0.89726087497355,0.802656860563955,0.860009240937071,0.915250526147028,0.955368608083091
"pdeR",1.00407627967889,0.98532789834728,1.28397455382454,1.17263665239616,0.976691914778727,0.959814004191308,0.906017658419489,0.765558557679139,0.865317127028688,1.14262597595493
"rnb",0.843735232749552,0.771229156426494,0.800723202060289,1.0269519300304,0.707206543703249,0.721066900070005,1.21431273231095,1.10216640703112,1.33636412423335,1.02105745281531
"yciW",0.965612028649365,0.987661192237585,1.14049449500865,1.14543210179001,1.20279766140442,1.09789368186354,1.28148270764218,1.18760961361682,0.992061633246546,1.54231356627199
"fabI",0.978833366501165,0.955021978328532,1.01197331099104,0.885687797813683,1.09882618399301,1.13849470208689,1.23776018528284,1.16343359841972,1.0368268555255,1.33553418834331
"ycjD",NA,NA,1.50644148172517,1.43765992192167,NA,NA,NA,0.95560265683724,1.00531556404909,NA
"sapF",0.992360051292133,0.965623589062565,1.18793676651667,1.27209288111536,0.952155172849158,1.04458866500631,1.02564913156715,0.877307541865173,0.97296956394471,1.19258404261031
"sapD",0.791014718801753,0.852217132464388,0.891990161707323,0.778376415607806,0.87275740642943,NA,0.813421291330714,0.932020093169334,0.808629944851049,0.990738446218083
"sapC",0.955492433019246,0.950208236275764,1.07692771628279,1.23547400247348,1.21321043671662,1.11514226604705,1.14450808867063,1.29464302409348,1.10436683390653,1.0362134091077
"sapB",0.598804787900041,0.556625514772752,0.686534735944818,0.638946106627616,0.779489260348063,0.689892491494356,0.596875655688693,0.575625526544472,0.597403769122631,0.606150577558902
"sapA",0.796316012468058,0.751262928229071,0.901625861935727,0.798144028756212,0.957339057038442,0.864973040134341,0.827905310036087,0.903495491449643,0.877961344330257,0.87763228834697
"ymjA",0.870463791648604,0.773607314096017,1.09680749661532,1.04721944578251,1.11054895046995,1.00462633567454,1.00154684472308,1.03672630502707,0.923982821044246,0.920811456923698
"puuP",0.934116187561426,0.92373806026392,1.32687475155555,1.42681973832894,1.11688412484003,1.05188463839674,1.13678532834023,0.839052736202965,1.06294898642911,NA
"puuA",1.26455525391947,1.16619652744322,1.11081966597562,0.995985622772605,1.0146739944302,0.947220472023697,0.805973712533586,0.918851500256194,1.00201831186665,0.741363704554805
"puuD",1.48555245317401,1.37465132308236,3.18556057663348,3.5477669223168,1.2404868201053,1.22269501698283,1.18891945581214,1.46060706493811,1.05103947198425,NA
"puuR",1.03904382153735,0.889342774267545,1.36668183019118,1.48425351531676,1.17071337664329,1.40585689592055,0.85825918205574,1.19834626373298,1.33351428264463,1.10009064692083
"puuC",0.726642357992068,0.833093434878168,0.777553291851996,0.677407185872099,0.778842994219612,0.800834714812649,0.759215279732943,0.860206642557837,0.96581658112281,1.20758615874088
"puuB",1.1281055771458,1.18429566290067,1.15445444323597,1.24555649610304,1.17354685173469,1.22661845736422,1.08626247836933,1.33459863184962,1.17514974922352,NA
"puuE",0.805843255684489,0.953357226663751,1.11619218690927,1.1263429831806,1.11292310326505,1.14332593167942,1.29637933895482,1.10640708493274,1.09945854918184,NA
"pspF",0.886214800926728,0.984582563191251,1.08180977684131,1.02773624477765,1.23901355511008,1.14545335610986,1.13918352330215,1.23705116236524,1.09926809661481,NA
"pspA",0.257805321933635,0.185701265761853,0.884682628524141,0.776992964220362,0.703407831678505,0.766797798976795,0.729427065401719,0.673382020777137,0.515749873368102,0.467346184288792
"pspB",0.215925830248551,0.249657100142186,0.906485587247819,0.701732047659403,0.547126766123658,0.558929132417454,0.579655642771653,0.481773852211574,0.554318255825831,0.60208685901248
"pspC",0.240571157876233,0.257807361410929,0.822231180118971,0.729976163808395,0.526850532343539,0.577640489073113,0.605078361587285,0.512160360288807,0.488807165461205,0.542723035020213
"pspD",0.268162483058111,0.236200200747411,1.03629536880111,0.859660115990057,0.827817379807166,0.809403874999162,0.900234272366884,0.97417615584879,0.647924224407284,0.467783776608009
"pspE",0.286260282100517,0.235571742452781,0.773732981361705,0.794080352892541,0.698524565063731,0.696768072987117,0.649906455315195,0.664687688351399,0.425135451324662,0.405247322249817
"ycjM",0.808754036084018,0.890484317457928,0.804663701452845,0.726822514911448,0.83441961944384,0.854668075871208,0.683114462250201,0.969880306128348,0.917014816370437,0.915177162880914
"ycjN",0.922247568895564,0.852636538299645,0.994046066893782,1.08939775029638,1.21548501640069,1.24064292870959,1.10742821702617,1.08390553590636,1.16836876095345,0.466529154693901
"ycjO",0.81922068648056,0.977852271917773,1.055673133997,1.01373986501556,1.05095636513277,1.36415792304536,0.997889521058482,1.24762609573678,0.896749375750526,1.1612921867904
"ycjP",0.893609087250587,1.00996659421538,1.15144009642988,1.06157418847314,1.07272271707885,1.11312565248727,1.0620570751998,1.15968849520912,1.00812196563996,1.09617538124397
"ycjQ",0.953815357470476,0.904941571374718,0.603963086263201,0.565752238932436,1.28468961062115,1.02354726276103,0.984921784072324,1.27498021528459,1.10787484849818,1.096474423562
"ycjR",0.862156015665312,0.905559014786607,1.13442916943209,1.19883983369439,1.0245944022973,1.00758670073839,1.15888658724918,1.0604634891732,1.17004593589975,NA
"ycjS",0.836364104471412,0.909092720569816,0.91628050140512,0.91948323102721,0.907702927839143,0.785110549615758,0.974283512604375,0.697534643404707,0.864132378304892,NA
"ycjT",0.854722648716079,0.825808935440703,0.879542746696368,0.820898319565732,0.995767378935928,0.845647471714693,0.965210584936238,0.516916411131764,0.989339253984816,NA
"ycjU",0.773482410862682,0.772353415035901,0.880063250706199,0.807561346727456,NA,0.955959274266939,0.970268463622943,0.973775479580207,0.948534592532609,NA
"ycjV",0.941219463168003,1.05046051237118,0.98049126574311,0.965006337395412,1.00131994608317,0.904481733347521,0.95304409913943,0.746058181061232,0.913961610142693,NA
"ompG",1.06297771682033,0.840002887348782,1.20755755424758,1.32960488893846,1.05285827091355,0.934706959582985,1.10923526067115,1.07554695524791,1.04289141033669,NA
"ycjW",0.855831539547991,0.882462691532985,1.01844748682492,0.803481611591062,0.95727917707105,0.890394951007114,0.767950709270316,0.602331400501803,0.797269426970988,0.85423429901015
"ycjX",0.79327967247613,0.879964163884347,0.489079880428348,0.492334612586512,0.795756631039069,0.799146519829095,0.675753957533916,0.505435372214555,1.16761456786473,1.1470783877578
"ycjF",0.979542927042228,0.940119718501887,1.0639727605872,1.14942730073075,1.13531922784122,1.13977151134767,1.07321080446311,1.19113654426346,1.09379391331339,1.02784469638685
"tyrR",1.21773416247979,1.03454174439234,1.17880568234883,1.3036776093907,1.04210266872496,1.05641025828949,1.17291450694685,1.13253339842907,0.980337497069494,0.996546466464606
"tpx",0.664531685352731,0.639294999772205,0.804276019483098,0.859099596125937,0.803129707161623,0.863378897896977,1.03401224466644,0.934288575592346,0.816714179165709,0.751863799623914
"ycjG",1.39069955065972,1.22638804790093,1.10229379538068,1.08124106659731,1.01703429038352,0.989114203617142,1.05146620325516,0.928784329312124,1.03518502604126,1.02683471844201
"mpaA",0.843388623912288,0.81286821236738,0.802550772074845,0.86125061731236,0.745211651329679,0.83864060623292,1.09840450828588,0.855801609296597,0.752779563840045,0.883116206985646
"ycjY",0.965137273746779,0.958122425944975,1.04246517916261,1.19166656988431,1.20262526716699,1.23502888403704,1.20104042287833,1.15388948664856,1.10222983616494,NA
"pgrR",0.881161972239404,0.841029566144472,1.23352455093901,0.952195156159558,0.878570353483502,NA,NA,NA,0.912091361977051,NA
"mppA",0.984731525585506,0.982548137862737,1.33751994867357,1.48736870135599,1.1372362401311,1.1430017623583,0.98105823869284,1.05658587469251,1.06948890804122,NA
"ynaI",1.13243012299072,1.11120556455793,1.12189002618872,1.09206954904175,1.08360919519621,1.00468049745271,0.977818013342067,1.0916621636933,1.1040488252468,NA
"insH4",1.08532697804555,0.994552174938649,1.64837622902248,1.68869589963541,1.01191667919244,0.960389498875129,1.00200900151853,0.818017985668322,1.0519549926574,0.980363919130637
"ynaJ",0.779773845483661,0.818030642493376,0.972539944970151,0.955862068809872,0.724400623426907,NA,0.591896225946167,0.621578188141715,0.675755708872383,0.63813001493642
"uspE",1.16212312422262,1.16046400564318,0.960653301287042,0.907576325296832,1.07226088314885,1.00721065980471,1.06179274648298,0.982881298843664,1.09510070761437,1.15549829417277
"fnr",1.28579186751708,1.17658427586989,1.09287044123211,1.10289495096031,0.954203166505818,0.987320498856704,0.843259216765367,0.84563887985202,0.871717383673245,0.780993740158975
"ogt",0.98207085719168,0.956524632127228,1.03297922614519,1.07110488652237,1.19871753823827,1.22064785846744,1.05804786282045,1.08496864336419,1.03580758344136,NA
"abgT",0.87618195759852,0.867206633250918,1.06264726623646,1.03135136879307,0.830598343703824,0.892759495074376,0.96935204060532,0.794106582230644,0.963146272412671,1.07534170174018
"abgB",1.0266942369075,0.952071755227101,1.10356852872851,1.17852598129893,1.0967903774614,1.14435779357657,1.18647269062726,1.195774298809,1.14413232885827,1.26771692791744
"abgA",0.831760490390816,0.940900850560208,0.840247719464667,0.823476774166097,1.04990467802312,0.83071146274284,0.989933404796208,0.924471402335017,1.09216646529089,1.02426193384898
"abgR",0.85340446036751,0.853006077730392,0.783642583194047,0.925572967830124,0.99191004048519,NA,0.979214911029535,0.868588530142633,0.98336385783191,1.12256839649477
"smrA",1.21430023821833,1.18951711361082,0.884341079603774,0.917771063692869,0.964133912970256,0.897492447712634,0.956401067866811,0.92595104475799,0.933682096136205,0.933917664744713
"dgcM",0.645008533181153,0.684511907324552,0.800501814489292,0.750933542386441,0.861931646283366,0.820594343711193,0.8876733352421,0.73980175396302,0.984039788127465,1.03221688032951
"zntB",1.01756419954085,1.03573295416727,1.19467076593852,1.15909954642941,1.18403118897799,1.2010978441205,1.11967343434044,1.26751864306542,1.19065171488547,1.14409300208063
"dbpA",0.796503148108775,0.820434388074975,1.02023709922029,1.01077176109757,0.917100746893207,NA,1.17407579357561,0.945009888002959,0.889001394992325,1.00038088758026
"ttcA",1.04227447331005,0.919007103477278,0.914098584615504,0.963907915542691,0.933913270594865,0.89128514506833,0.935040163088683,0.867271896731451,0.974769415037258,0.977667191605398
"intR",0.911113776006761,0.850331320973895,0.37356813061901,0.405774370315887,0.684796336598827,0.60851391297431,0.668898039531917,0.677210504135841,0.978464986955467,1.0538340858619
"xisR",0.825782587960584,0.822429660139405,1.02173323270099,1.185495456012,1.04394047829007,0.780127760115698,0.830345430846129,0.874965029049289,0.940063736358624,NA
"rcbA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ralR",0.766700182837226,0.880720705645859,NA,0.748702778222202,0.897674369026982,0.865213540731888,NA,0.760415041594969,0.983401274484541,NA
"recT",0.846346064982306,0.832962768483263,0.927697989509113,1.19019379290867,1.21998936884491,NA,1.22925039777289,NA,1.0837500116833,NA
"recE",0.767246167307222,0.857054108996033,0.879721372918456,0.990682385426369,0.904039198910133,0.935105187385831,0.940076881879943,0.854241347517811,0.856239075931388,NA
"racC",1,0.873014426745005,NA,NA,NA,NA,NA,NA,NA,NA
"kilR",1,1.02168509953133,NA,0.952541154735754,NA,NA,NA,NA,NA,NA
"sieB",NA,NA,NA,0.693450298776454,NA,NA,NA,NA,0.845839207024996,NA
"ydaG",1.01810755516242,0.881269880789607,0.930256273627773,0.873643071215481,0.895656665399894,0.915205794193158,0.817618654054025,0.856163613395909,0.795734776224906,1.09171736735116
"racR",0.893590401927127,0.808072805248792,1.01134597819725,1.12452455656128,1.10404211233341,1.12864328025409,0.945332592989499,1.08049440149882,1.12071348859184,0.751699200754044
"ydaS",0.765304131396546,0.842845846717243,0.880422909363577,0.849404558893795,0.880361741811032,0.996549561044524,0.957396672506536,0.798500829802831,0.936134666519925,0.950821173094239
"ydaT",0.812097457708129,0.880909964675759,1.13360657332771,1.18765772912182,1.13372938031548,1.11028432219911,1.01103951992842,1.2361066210019,1.11789858437727,NA
"ydaU",1.0989406314137,1.02732529801138,1.15439070211905,1.1440397770776,1.19608671569146,1.21389971261002,1.11542248991996,1.36728010599845,1.13344717503203,NA
"ydaV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ydaW",NA,NA,1.73577745151163,1.59471548048091,NA,1.67125150673889,NA,NA,NA,NA
"rzpR",1.18830765594465,1.11119201015058,1.46397381555794,1.62312043235285,1.34071899176152,1.54230316337861,1.47625965588537,1.62329028162572,1.25868573490576,1.09739048424874
"trkG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ynaK",1,1.00702785240709,1.53759737900252,1.86594822387166,1.2942977204469,1.36564925477825,NA,1.7317378982369,1.49913633256074,NA
"ydaY",NA,NA,NA,NA,NA,NA,NA,1.31481876434481,NA,NA
"ynaA",2.64074159116765,1.01672149028494,NA,NA,NA,0.654758850044449,NA,NA,NA,NA
"insH5",1.05073648494256,1.04507742577245,2.02004686944146,2.16661529242445,1.28399511972431,1.54964841364704,1.33077160082694,1.50222081645256,0.941287449994653,0.804446708371753
"stfR",1.24353036132451,1.21838810236455,1.41065973239203,1.5101008791367,1.24031577018228,1.21045339280626,1.13108538995773,1.31958425940289,NA,NA
"tfaR",0.968409824071342,1.02804509110944,0.746984663937816,0.918646477852863,1.06222456891148,1.03438163065533,1.14588212811868,0.971280638936089,0.934808383115022,1.02350092130162
"pinR",1,1.32728270157285,1.34755506604888,1.39100527315885,NA,NA,NA,0.888742865828108,0.945936000440342,NA
"ynaE",1,0.864500591447873,0.766739261390209,0.783058529764069,NA,1.09968498156355,NA,0.875654363099233,1.03121945144547,NA
"uspF",1.4865404667854,1.54249341239839,0.524169850714243,0.548564681283282,0.981317484146525,0.922960574087737,0.809057885124658,0.779349417656861,0.8969205085083,0.992994954901399
"ompN",NA,NA,1.0205673614172,0.831813318582706,NA,1.127144974261,NA,1.04007407280223,NA,NA
"ydbK",1.31612662870202,1.19044787822939,0.705501827973393,0.692865984716375,1.13335383473704,1.00556896327022,1.11457451086271,0.972327118327775,1.1402309159466,1.26188961350211
"hslJ",1.19528293875937,1.00009311479568,1.15717818892776,1.11671480222529,1.01955135781656,0.959505565006713,0.964969500241239,1.16878076131039,0.998059657391243,0.951985271912712
"ldhA",1.01110926376712,0.894584475292561,0.945581793607447,0.946134798393256,1.05411558000368,0.967262420249941,1.11724356170841,1.07240186172392,1.01130077587558,0.982976896810951
"ydbH",1.26402671152746,1.07082951331235,1.12332169070405,1.08631277214581,0.921451845120878,0.964537908735684,1.2270166918608,1.08133110063057,1.07420974463896,1.20471649408968
"ynbE",1.17601905311999,1.05102595866003,0.984439576917083,0.934300820483782,0.950657696356544,1.22138469313899,0.850049221488557,1.31986465996309,0.81357597783509,0.677620135434024
"ydbL",1.06848187255034,0.999307221133836,1.01478686784096,0.95641542166351,NA,NA,0.923931974072762,NA,1.04249478954012,0.751782608483889
"feaR",1.07673788121181,1.06806320631903,0.866257069376979,0.966537086148647,1.09250665884403,1.08491500673027,1.03000719626479,1.06799852830316,1.15078998908623,1.07962109770153
"feaB",1.06844037224311,1.06315110294855,1.42303369024981,1.3620457480104,1.26914825868144,1.22045698987609,1.07095386173049,1.36236988792271,1.17180192493885,NA
"tynA",1.01570998278392,1.11632193221808,0.875394990982464,0.994525921278636,1.08013912305858,NA,0.852517362087412,0.905255708870226,0.98744975593252,NA
"paaZ",0.884826336768676,0.90767692454421,1.02146079456599,1.13456964668734,0.921758057672296,0.911398252198834,1.08448738849082,1.01712133976938,0.96520845005431,NA
"paaA",NA,NA,NA,NA,NA,NA,NA,1.00211628586582,1.41423650844187,NA
"paaB",0.988693524927515,0.817703747900462,0.494423550573864,0.484004887474447,1.07228433320039,0.985419905142686,1.02902221491059,1.12565209037374,1.22464612940614,1.2229765600607
"paaC",1.12836181618767,0.972652592458867,1.08622854239794,1.18023777952779,1.2854865095617,1.37025559169296,1.10718291657087,1.18277026542325,0.918360837961107,0.927603046946119
"paaD",1.01641826999135,1.07223063689985,0.90019248564977,0.964751564203514,1.08927982539965,1.07647503893528,0.916514624730964,0.95834282020489,1.07048029249328,NA
"paaE",0.551588738304272,0.821388652097135,0.659843054330213,0.559927666225223,1.17936999553774,1.40339663081677,0.798414195177002,0.705352725942559,0.885705648712793,0.895722792822308
"paaF",0.913804157215821,0.918433744709897,0.942726167483916,1.14295666257435,1.20451838907358,1.12363378371997,1.15036606897427,1.30507305516364,1.15382392845521,1.06033572039418
"paaG",0.977706375111408,0.932968199929435,0.904656312570819,1.05360724189232,1.12253948248093,NA,1.12186346949328,1.13494092931927,1.16544932670754,NA
"paaH",0.89768667787647,0.845022954550377,0.823928954153476,0.784174678947238,0.915324753076605,0.901439373958627,0.788304293330352,0.854059088511497,0.836888183787525,NA
"paaI",1.05698893861369,0.987715045968478,1.09248081359596,0.931218201880336,1.01528562614782,0.952152773811527,1.00707229692479,1.00224348194286,1.02618815562826,1.30124179985451
"paaJ",1.8923121016649,1.6808229373551,0.857654817775233,NA,0.788169530417001,0.916434185990818,NA,0.989104163716487,1.14996081813516,NA
"paaK",NA,NA,1.37222030731211,1.02081458993476,NA,0.807810826122714,1.27195641859672,NA,NA,NA
"paaX",1.82035878938264,1.59845954080734,1.34023378540433,1.45049154398786,1.19952472895375,1.26227532461863,1.22194548141735,1.31914959935041,0.998552357376628,0.808602019563351
"paaY",1.37684267283704,1.19540159513585,1.07205669070955,1.01850675241482,1.27280063805072,1.28079235446588,1.12140386400596,1.19209194591949,1.19010820436601,0.981239308766947
"insD2",1.11425141650926,1.09028886546198,1.35011851470827,1.26895230950177,1.21637131110689,1.1450596054688,1.19354279102064,1.32666204576511,1.19867057987894,1.27862166657294
"insC2",1.65959629206492,1.37966961130091,1.32085667911708,1.4897122145278,1.27308984652041,1.5007689575016,1.72501282024722,1.65158905844716,1.05871806133475,1.03987215498884
"insI2",1.28183122412138,1.38860655702589,1.24963556352147,1.44146631148982,1.13677237435912,1.21494145026009,1.17900225854009,1.27323398514702,1.02117562585578,0.905641294307651
"pdxI",0.94993474685054,0.950502091816774,0.987373446349902,1.047235219213,1.16767811727784,1.13753273529683,1.40774913849573,1.27874370598529,1.25817686182188,1.30964271654724
"ydbD",0.854449536233514,1.0807665809479,1.17680001247575,1.09192268955397,NA,NA,NA,0.634696121173646,0.888109490387137,NA
"ynbA",0.890230062120806,0.901525497788707,1.392972207829,1.62940007306949,0.889637000552525,NA,NA,0.892189176236694,1.02341816246261,NA
"ynbB",0.970618813340478,1.12041300775294,0.782853147374639,0.825535692882703,0.934337712200667,1.00885749666826,0.894431697845984,1.16075717284575,0.80785598364451,1.15745585852805
"ynbC",0.830243357865264,0.981141664097485,1.03199586057664,1.05510922164964,0.902900783505827,0.890676719807878,0.928015062587567,0.859836425477882,0.88287791325027,1.0614874100371
"ynbD",0.851194452211859,0.887571605617561,1.07895831042215,1.04332980316452,1.07531303668014,0.968617035099367,0.916508837988011,1.11047905335306,1.00856305881253,1.07642350767574
"azoR",0.830868182938868,0.960259008286509,0.812839662936833,0.897723965723088,0.884246729465703,0.911381838024757,0.759055069931652,0.726386218401101,0.890161040413867,0.985602296706933
"hrpA",1.01328768542546,1.10361522137397,1.05670009755464,1.00600256738418,1.05472665738623,0.951443438045505,0.990443550241965,1.11162636409178,0.961242198343997,1.04123279633294
"ydcF",0.849087056309104,0.920804590571185,1.39229216429835,1.28698478605209,1.10094797931356,NA,1.08927887708083,1.19592327189113,0.99248979270613,1.17226076861798
"aldA",0.900210268853097,1.01910665343824,1.52766443346221,1.39202140735277,0.996828438719939,1.02467875701699,1.16808560801271,NA,1.02728533287032,NA
"cybB",0.658067818240756,0.660246603553809,1.11814321845077,1.02098187997357,0.951309625655551,0.959198847211611,0.93187746065473,0.940606443282308,0.978387516245497,0.797532080968212
"ydcA",0.734243161532124,0.964138830236359,0.902458475858317,0.924228715883338,0.821253155031135,0.893222659256916,0.917529539619932,0.833895262949207,0.900046398389168,0.901568973049192
"mokB",1.43542703503504,1.44666654438236,1.07766706724098,1.07748457036919,1.25070759338539,1.04773187782601,1.25199830230993,0.999885814680526,1.06477518560155,1.33691986513257
"trg",0.798050639927928,0.946706201634913,1.07715234264733,1.07384624741346,1.09724382339394,1.13363933197701,1.04637156395076,0.975246139849501,1.08620547705346,1.11631598731751
"ydcI",1.13405288660964,1.07940200107494,1.19780303587816,1.28609084210916,1.07416796527235,1.07915721839221,1.01895050074011,1.06133205610998,0.963266613877649,0.685788689185853
"ydcJ",1,1.19835581435862,1.10610123953501,1.1324026566772,1.37552483343406,1.16701387919947,NA,NA,NA,NA
"opgD",1.08945678360805,1.1302346028483,1.50524002716016,1.44237952045159,NA,1.12094605360472,1.33320755035547,NA,NA,1.0524130439796
"ydcH",NA,NA,NA,0.903314152362669,1.19771548217325,1.3915721980162,NA,1.57606252825381,1.03744347463225,NA
"rimL",0.887276078378973,0.835167400677024,1.3348489246417,1.3799481907683,NA,NA,0.80661480107224,NA,0.769514357747531,0.863864785162713
"ydcK",0.964602797993903,0.974440017510077,1.29022735512713,1.46254537850746,1.07125343694421,1.09052971016634,1.06462684354005,1.15156332437748,1.0941733738397,1.05604110955216
"tehA",0.936519671784887,1.02296131203675,0.860759738843395,0.922862877017601,0.82969014031573,0.910706280807944,0.958271533118404,NA,0.828345662832549,0.938099525261011
"tehB",0.763960192420698,0.820273145671999,0.903264326338726,0.958489575905782,1.02383847447293,0.989869058593481,1.04247292093276,0.964392101341865,0.969006467597949,NA
"ydcL",1.25813771988815,1.22250802703495,0.456845721766206,0.421675306699391,0.94350672694747,0.821156497063794,0.798933370886074,0.740332429062008,0.78877531396783,0.730669395183392
"insQ",0.93349930470044,0.945998476325973,1.46704979684388,1.44703328453661,1.11065254685089,1.00354167634173,1.12616059565151,1.11290539547105,1.04460967942787,0.948259777942076
"ydcO",0.944840618278591,1.21222550162668,0.724994515771523,0.775547242019905,0.880192141326532,NA,0.942078318774262,0.729701074362142,0.887338131046476,0.96509086823759
"sutR",0.887092552908439,0.987132049325258,1.10684578515525,1.16762632989863,1.04431671326525,0.996347795898006,1.03187620150691,1.01163547432851,0.9985822438989,NA
"rlhA",0.788989065849345,0.820299000663903,0.956825744802052,1.00183573787061,1.12256826810744,1.10803311896681,1.05525280633646,1.124773624276,1.08000581484132,NA
"yncJ",0.442652306505562,0.455519138874834,0.761163641413825,0.775332188580981,1.08371458274745,1.13184332150491,1.03017577213279,1.09115725315559,1.13366966187697,NA
"hicB",1.02403907901265,0.990614520246462,1.05115903047246,1.0251689638546,1.17292846871987,1.17271373043033,0.971637612164438,1.1600806029738,1.11436429975118,0.843041597069256
"ydcR",0.96287383515282,0.946422693227057,1.24922972645342,1.20227191759711,1.02682929636318,0.790895879374598,0.969535129461255,0.836920595598499,1.01451005571208,0.852124187243183
"ydcS",1.16790138549021,1.31351792551985,1.2034377719174,1.26701194251534,1.36694514188231,1.33674142399068,1.42099493870156,1.46218970582192,1.34905750874441,1.35993067190598
"ydcT",1.06229043985311,0.952807164831069,0.821778413295307,0.761335901214746,1.28513581449975,1.33951322224837,1.1246309782927,1.05374393827372,0.99727805826536,1.20837457479872
"ydcU",0.884888135920759,1.15623115191633,0.817762673412877,0.820641323347766,0.971332689895365,0.969225899577985,0.888957656950721,0.86077316677462,1.21160668139693,1.04316679785968
"ydcV",0.984497306394055,1.01573533756724,0.996426636939109,1.07369852002987,1.18784415405227,1.0363810711848,1.19505334009893,1.16493647450896,0.897545498999136,1.26643971448411
"patD",1.02334436058019,1.03624935734556,1.02365070145823,1.01274276745926,1.04937167580026,1.04783859875424,1.21527104611826,0.996726776312818,1.01545276464151,1.41257967358337
"ortT",0.833348896269722,0.957354250414978,0.817767900734843,0.885738610925732,0.817769832505743,0.935708021290788,0.889666167929612,0.885978227024924,0.911170185280443,0.914998207345684
"ydcY",0.485080966632463,0.569102714519382,0.555573690720898,0.609750246768927,0.89422272694729,0.893923952851917,0.783739909648411,0.711885070601651,0.582466666318982,0.619431537148882
"ydcZ",0.764726638006279,0.855455044535885,1.06473573630196,1.10170961714114,0.84483946674474,0.903200895112752,1.01594979606899,0.857817572989511,0.892291842073285,1.10524347338184
"mnaT",1.03078101364801,0.898914272672674,1.0191233201615,1.03111111689275,1.10174523344529,1.06766593668779,0.84993595356285,0.9551249375474,0.802779113147302,0.874233910647333
"curA",0.964999554860229,0.875590338722706,1.03225013843941,1.00523305699312,1.25034561466259,1.25451609923002,1.33272924986671,1.47385116188366,1.09156277796459,1.26005189231662
"mcbR",1.09919126684761,1.12561406979528,0.841524749853617,0.919081656088678,1.04632042068633,1.17768355391201,NA,1.08829670522464,NA,1.01099517923345
"yncD",0.917852633888945,1.02390080533299,NA,NA,1.37677021346078,NA,NA,NA,NA,1.15641431752921
"yncE",1.22544645239956,1.17574669922541,1.31582208362503,1.28538812475417,0.953340579510413,1.03478177283122,1.02416697626982,1.04339778223397,0.957759783538159,0.828721058012283
"ansP",1.15948160980027,0.950482069945541,0.788135028491237,0.816951616946626,1.16494602371709,1.02789918582766,0.978489418788445,1.0535313214012,0.967180958007677,0.970038112787947
"yncG",0.714502146217782,0.831878279118739,0.564450751883355,0.50601472395215,0.895806533167001,0.87420634901632,0.722044275756255,0.69737124248348,0.721484064893706,1.00166087952318
"yncH",1,1.1251706822462,NA,NA,NA,NA,NA,NA,0.961710694288565,NA
"rhsE",0.79052057092898,0.951925918824673,NA,0.71109435074101,NA,NA,NA,NA,0.921967121898724,NA
"ydcD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"yncI",NA,NA,1.37652380644495,1.50705133856103,NA,NA,NA,NA,NA,NA
"ydcC",1.02298387537133,1.17968795192075,1.18675458286258,1.14020262105449,1.07932463259711,1.01064339582001,1.10408334168385,0.946475514019982,1.07398355669287,0.868029789022009
"pptA",1.081046925382,1.0301704373787,0.912185952351668,0.89626579565877,0.988146695924396,0.961667456460468,0.883655352750868,0.972956963329124,0.971055171304244,0.787556528089556
"yddH",1.06788348977906,1.0348395379437,1.1708566905726,0.995299400047446,1.06422202664456,1.16422319094676,1.2024743190174,1.15393349892136,1.06341977672529,1.16941219387497
"nhoA",1.05925433210309,1.03104565494684,1.2186972257475,1.28520666797,1.1232945854588,1.25305088926701,1.18007929891481,1.29165411649974,1.0044715237569,1.16722474287697
"yddE",0.926836313951442,0.877015503289799,0.91174119175394,0.993572607122612,1.06171347571002,0.841292550713436,1.23175389953662,1.11291802116491,1.02231650436048,1.15878525080837
"narV",0.931366552676011,1.03402328010431,0.852380426193068,1.08604481249154,0.98735049611066,1.04349877798854,1.00133587215871,0.985070853095718,1.1589526684678,1.17380962818774
"narW",1.20696130897736,1.00777201533402,0.681391828819232,0.652909590372526,0.951482327666442,0.836352012107993,1.2053131334,0.9747371326005,1.17141207171882,1.10204593656564
"narY",1.06848912912269,1.07590824049863,0.844260844014282,0.966897201077124,1.01140411826651,0.988441202640169,1.18809602071494,1.06428225627876,1.16224218894398,1.18232420661882
"narZ",0.612645727950899,0.587896193132269,0.596483114425244,0.632973852611369,0.881302572241121,0.979201980438128,1.19435406712887,1.07869036519121,1.22881566173499,1.22187215816655
"narU",0.752912002428674,0.780791599386876,0.762936828318547,0.850788527234792,0.86763047391104,0.882693533576097,1.1619014229245,1.00167677005704,0.946394490455838,1.08598069709521
"yddJ",0.935050861026074,0.848672583010132,0.580885916318736,0.558367230831124,NA,NA,NA,NA,0.798387958588134,0.9023050447873
"yddK",NA,NA,NA,1.21284326592611,NA,NA,NA,NA,NA,NA
"yddL",1.01121008641236,0.91021491565644,1.19766894660256,1.20153535151838,1.03634280317143,1.18912767122616,1.12491448093363,1.13997731283605,1.00829643877398,0.962546930230505
"yddG",0.849961205258444,0.894766560090665,1.02027852987775,0.839755324463211,1.07323656504446,NA,0.979423486302834,1.01722542783831,0.823748421108616,NA
