"","0","120","300","300 | 1","900","0 | 1","1500","2100","2700","3300","3300 | 1"
"gabT",0.665426358644371,1.39091310817473,0.713017189501407,1.53850885427641,1.46757396940058,0.614610534719524,1.19811912319003,0.885115609830835,1.14445837075871,1.18195243582017,1.08918085762265
"gabP",1.20920518294321,1.08842873794359,1.51321277820007,0.980844136030906,1.47502710175976,1.36144468246595,0.851922326428547,0.773927003278055,0.965828463162061,0.775353943359598,1.04159767064526
"glaR",NA,0.443302315750427,NA,0.821485685128327,1.40540016438762,NA,0.399944749761097,1.18522280719571,0.756658647868493,NA,2.0549440413453
"ygaV",0.896809086715605,1.23737118993535,1.41123714841185,1.42036512404801,1.47434798306137,1.3359801332722,1.50175815854126,1.34803137381309,1.03776734307086,1.77337262454256,1.58818101429983
"ygaP",1.55095786692872,1.3925153782328,1.07473155424173,0.979039017448051,1.42200132151888,2.15923544111087,1.88886100147301,1.32038323066665,1.42560759360219,1.03992016582906,1.16654098014706
"alaE",1.48081225526751,0.944278279364479,1.09169167880936,0.581701253962689,2.7478941531024,6.77641507610675,7.51622894018205,7.97994687267977,6.58415429943382,5.11917527999711,5.50427343312577
"ygaM",0.938642036672135,0.777678334455706,NA,NA,0.754049749485308,2.38122262327684,1.91293406048235,3.40721861659357,NA,2.71081574842723,2.89067988236548
"nrdH",1.18113625393405,1.41449038602332,2.28612514254346,0.919602196658617,1.07621737688879,1.25776643245125,1.02258637061039,0.407567926559489,0.659022132318856,0.966495864314214,0.869961433065268
"nrdI",1.26299025606994,1.3925153782328,NA,0.938858191873097,1.39604687237286,1.68035096605153,1.1606465906019,0.940372672686481,0.847617666635492,0.649381631576211,0.819596320481846
"nrdE",1.19233968788597,1.02329299228075,1.15957808772609,1.04447969119336,1.34927352853716,1.17652185766723,0.921297727668556,0.920237654805671,0.951919010332285,0.653130552647472,1.09093782531538
"nrdF",0.991060118647831,1.13240036323556,0.687543214040846,1.44078772568869,1.15212605982581,0.633432000769766,0.28457713318638,1.24251030692901,2.01372424986239,0.706968396449402,0.501649056773223
"proV",1.11121987376873,1.19316361150367,1.08093604721433,0.757704732865862,0.888382510403021,0.473914503623697,0.585059451950006,0.718952171866639,0.830806718701914,0.344191388268429,0.309599321330917
"proW",0.805934969112746,1.0258881185266,1.02282185693405,1.26881995421561,1.35176127282142,1.44610557365473,0.592379471587725,0.954552896932862,1.34029377341831,1.14656848387529,0.931965852565842
"proX",0.880237770591344,1.39508285035737,0.61362069750969,1.42396724664624,1.41188719680366,0.972523266236347,1.24365522838814,1.06512358166138,1.28735996771579,1.12253528189017,0.966495864314214
"ygaY",0.851530092020945,1.17462705592349,0.768953361845664,1.90677741831642,1.59587914723673,0.962941712971556,1.2465221497764,1.42462315881502,1.53073495635073,1.30617088813184,1.66839930399693
"ygaZ",0.763659924136158,0.846057734384288,0.896809086715605,0.65222884246564,1.06194004978222,0.489891608094064,0.751276838572269,1.09622575177311,1.10611428221808,1.02967460070383,0.977462264049589
"ygaH",0.989008445021066,1.22941922470938,1.24997118057837,0.867361218401464,1.05462970589965,0.792501330480472,1.23026877081238,1.15931111574166,1.21927031397004,1.25747685436766,1.39733327137754
"mprA",0.979039017448051,0.874379566558508,0.656145266302905,0.289267738312009,0.320996280421069,0.487528490103386,0.694224601714119,0.553350109215737,0.610801366500168,0.550047252867634,0.514872860140547
"emrA",0.869961433065268,0.714167364109735,1.20586863727986,0.704044321469975,0.659173895244321,0.575174998461944,0.456457134961405,0.610801366500168,0.751622894018205,0.465478900704617,0.701455298419971
"emrB",0.4682739513736,0.716803306516052,2.17270117886374,1.47299068354177,1.10891944772429,NA,0.490343022791896,0.895570954643274,0.967163726650019,1.27673275354901,NA
"srlA",1.1191801530423,1.28203534911895,1.43053998082007,1.00832375776155,4.73587248125336,7.7250268929781,9.57855505959883,15.0037562493959,13.5612586743565,18.6466148299849,40.0682154182211
"srlE",1.08993349702707,1.11403798733062,1.3918742488393,1.81802562377426,3.07397265608251,4.00589904327751,5.79028579474637,6.35330931851744,6.33869711256927,NA,21.1446256165259
"srlB",1.16869180842192,1.7893693744453,1.17841971593314,0.981070009743198,2.2268963323534,4.72933414918652,5.93198439664973,7.62605617418672,7.68776324173842,14.6150397200616,21.2666948723583
"srlD",1.09622575177311,1.14287833478977,0.832338531653148,1.46521042494269,1.88018247349026,8.90225438010211,9.87415635746866,12.7379634970019,13.9476165763999,15.2545710488632,23.4261003859255
"gutM",1.23140241220622,1.07671310744397,1.63907942982294,1.74702854076343,1.71198517670286,5.3223079582836,4.15240781757,2.63269167421849,2.31100029012062,4.88764888661581,3.83265740400035
"srlR",0.972299360257922,0.874178256400528,0.738414132406938,1.25574078540196,2.45640515432472,3.13906276913766,3.19227281846219,3.94003427644746,3.29533825473596,5.05591774766218,4.20436101081749
"gutQ",0.994718053083423,1.12460497396693,1.01251158256366,1.50279589470611,1.59001052821486,2.02022620415876,2.08497091012371,1.57144794728065,1.86637969083467,2.18072046882494,2.23151597387177
"norV",NA,NA,1.69199860250301,1.08842873794359,1.21927031397004,NA,1.95659076793494,1.25545167368714,1.07547420897279,0.819785061237576,1.88842612522344
"norW",NA,1.42593588967657,0.668805752684924,1.29062478206054,1.39347762608868,NA,2.0936303241481,1.9606496672266,0.844111855592769,1.44610557365473,1.63794758483496
"ascF",1.11686324778056,1.50141240575414,1.2433688991553,1.45411917037518,1.3797487205075,1.91999456795429,1.88799134909629,1.51600278805367,1.44643859010688,2.11202959746102,2.5304630494614
"ascB",0.848398710985996,1.22800461798879,0.972523266236347,1.57325818544647,1.361758202783,2.15923544111087,NA,1.12771666933147,1.29717927098396,1.13057661965708,1.22800461798879
"hypA",NA,0.692787431274518,1.33751912298561,1.98884070517365,2.7554973646268,6.99841996002273,4.53314906146412,3.26813508991548,2.73212144387849,5.99238902583478,6.97750248769366
"hypB",0.946455065610203,1.03252363103552,1.44012437117557,1.66149867776666,2.71894235440222,5.34441285574394,5.28688665850881,4.56457134961405,4.09920841877005,13.6050455454278,12.0475850253495
"hypC",1.2864709980291,1.29568669751702,2.40768684561245,0.745075014636252,1.81008929527076,5.59886505286027,4.06162665009074,4.90681856767952,3.81153577144849,14.4244744908863,11.0001852750622
"hypD",0.844306241909012,1.05462970589965,0.912430932591198,0.933469215283085,1.58234070406905,6.06736329588505,3.2351915531421,3.88955574351741,3.28473244303068,6.62521535902583,10.9244605322679
"hypE",0.631247977991039,0.967609224577728,0.743875062907567,1.48388416376902,2.05683758662789,2.03376139842574,2.90068119869315,2.54448561514664,2.51246488132877,4.72498027680195,11.0433287267005
"fhlA",1.05147753900818,1.3918742488393,1.43086941274934,1.19729177760817,1.33106725598037,1.91734382891908,2.04927385838025,1.47163463356571,1.26561029820637,1.52440372031744,2.05021780120198
"mutS",0.746276902018144,0.940589226426994,0.606596639468753,1.21143467401283,0.91201083935591,0.533949273574177,0.600343758732565,0.703396171216247,0.927470275918869,0.671119719698421,0.401698305746236
"pphB",1.82767932897041,1.75186243420856,1.19261426585582,1.15478198468946,1.56242795227648,3.81504794279438,2.94035657367251,1.59477713364217,1.43615065290748,2.20495636796963,1.39604687237286
"ygbJ",0.823379405210135,1.16466225271933,1.67880401812256,1.45512398732424,1.27057410520854,1.7025504900025,1.85395846398331,1.65767733684888,1.615846120949,1.46622290610581,2.3993853343082
"ygbK",0.767361489361819,0.791407205399485,1.03585746458268,1.30166731557926,1.7298163592151,1.3252566739591,1.2089267852133,1.28262588418095,1.25112297692159,1.57470787728985,2.784838407805
"ygbL",1.15584606815622,1.1191801530423,1.19453808293389,1.04688746554909,1.40313675154513,1.59330896584039,1.14051237000724,1.22913617306017,0.989691863869103,1.52721436364654,1.86294485696165
"ygbM",0.957414498751486,1.2726236800229,1.18658813117242,0.890225438010211,1.11763501610879,3.04368707448121,1.33260058627758,1.0009214583193,1.04616455102201,1.71909548619289,1.46386153755062
"ygbN",1.36709910820375,1.24193824151992,1.09294925908474,1.65082105748903,1.81551566277314,1.55060078679425,1.45378438560766,1.19591413769408,1.64892157315083,1.00046062307284,1.48798995698602
"iap",NA,1.19453808293389,NA,NA,1.31886395802611,NA,NA,0.900119147103187,NA,NA,NA
"queD",1.48149435155883,1.19618953880618,1.6458869432193,0.436918063385288,0.529053997209582,0.667882401366539,0.72011192024979,0.415623408829861,0.452480637855548,0.352614364306859,0.314702360170566
"ygcN",0.777320282798462,1.14577673591711,0.927470275918869,2.05541726417666,1.90633841713433,1.97605942154899,2.28139245017275,1.37562481027531,1.3925153782328,1.37625845480249,1.6599690854431
"ygcO",1.32922958831568,1.74341187582571,1.77214804513512,1.19426306203977,1.75670970266463,1.46656055527827,2.09507705236518,0.97050996724549,0.850550295897095,0.911171233042919,1.23310483322891
"ygcP",0.812830516164099,2.21972922495428,NA,NA,NA,2.26099707235047,2.63754574088934,1.38835330992905,NA,1.32373179378819,1.57543322407111
"ygcE",1.23936720482068,NA,0.87236854936056,1.24566138011389,1.02305739748667,2.0141879803932,1.1297959146728,0.916853611461923,1.11892248195524,1.00577306300174,420.242527677312
"ygcG",1.19371321019281,1.23851137591238,NA,0.823189836921396,0.47108578542037,2.67546947265611,0.76913044028661,0.632703154866501,0.644317608047901,0.95807608573502,0.864967918775693
"barA",1.254584737858,0.933254300796991,0.784151540528122,1.13605668083091,1.31099187464978,1.41644592723851,1.01601471989977,1.03418920443319,1.00554150185604,0.92363418841963,1.21506636763342
"queF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ppnN",0.649082649131841,0.622157011728757,0.655390285833477,0.757007182299965,1.44777142297908,1.77378100569433,1.94401673851302,2.90402265446445,3.10027344199819,4.42690293835173,4.96363684884558
"sdaC",0.74972155968747,0.49328737449465,0.305140602914104,0.444324233128716,0.207014134879104,0.153144004819003,0.195659076793494,0.389134736263597,0.408601540813823,0.423545429881401,0.315645789129907
"sdaB",0.623591231762627,0.3513985782354,0.649232123143213,0.524928315546685,0.40963777636968,0.077714131879368,0.0470543739953181,0.431618449207359,0.397374505061463,0.444017410806895,0.338064836205982
"ygdG",0.818276351348179,0.908238693260384,0.646249172495388,1.67417171390712,1.9774249066066,1.38292936979594,0.76155276627404,1.02706989602628,1.34029377341831,1.35113890706621,1.01788801301542
"fucP",1.17192548866257,0.728785964364719,0.694704320749858,1.98792502104188,3.02343057051134,1.05608773762404,1.61212977799824,2.25683599549723,2.19937862509677,2.64058407631274,NA
"fucI",0.700970917584383,0.761377432456151,NA,0.882673320721258,NA,1.06242920387113,0.601035328050242,1.24365522838814,NA,1.80759029114217,1.30767553892022
"fucK",0.69694739635632,0.796892978074246,1.0757218745734,1.5620682313613,1.60916285867504,1.70294256187755,0.627913759680094,1.42265632813718,1.38452244294238,1.81175721711055,2.66624466831251
"fucU",1.85694910149046,1.96155278770108,2.08785339457714,1.78443198854037,1.67571439336082,1.70608238900312,1.25487364993048,0.819973845457475,0.681553574726704,0.829659709310986,1.97287695552572
"fucR",1.34121993540537,1.02943753665927,1.77909852656514,0.771791515585012,0.599791076255509,0.957194071294844,1.09647819614319,0.904898774394414,0.981521913225757,0.982878873000032,0.949948365876346
"csdA",0.681710526305853,0.871164159824531,0.661149996541045,1.3031667784523,1.41253754462275,0.988553094656939,1.01064818408279,1.179234020653,1.35956507581272,1.01204541109654,1.01134655629712
"csdE",0.916431481976648,0.87760684113662,1.1191801530423,1.55417529077158,1.600294821949,1.23509396601486,1.40313675154513,1.25400711324813,1.30587016579352,1.2390818628281,1.67417171390712
"argA",0.977687358967421,0.78668342515845,0.238561303993091,0.710558763369474,0.353590021100387,0.297371949506929,0.281773404932023,0.24671752518516,0.288934898155908,0.310170149947769,NA
"mutH",1.37594159606339,1.12279378495093,0.953235043920515,1.25400711324813,1.20198763486989,0.67842212049826,1.57979232648838,0.939074396851364,0.899911910870052,0.701293800962412,1.12564125057611
"ygdQ",1.22151836278326,1.57108614967396,1.42429516497329,0.953893742841545,0.774640144753754,1.23253709820335,1.30136763010746,0.688969505481137,0.830041869715701,0.828895916273106,0.754049749485308
"ygdR",1.55596563160507,1.64512915877097,1.57543322407111,0.668190043410553,0.921722098658875,2.19230008148053,1.72504329724584,1.00484713824658,0.943843523260514,0.712196770487378,0.834257270130017
"tas",0.940589226426994,1.05099342718622,1.7725561442846,0.972523266236347,0.886747555654042,0.456982953285961,1.01859138805412,0.668959768631609,0.524686632777617,0.668959768631609,0.70177840491499
"galR",1.03323711949363,0.709251070555854,0.845668200099355,0.870963589956081,0.958738129884533,1.13292197297056,1.29092199361535,1.23708630748927,1.26357201852265,1.15133047415582,1.12564125057611
"lysR",1.12253528189017,0.941239186908967,1.59001052821486,1.67070587577331,1.450440774305,0.951042664157392,1.165198723025,1.23140241220622,1.56530870338115,1.29300439179628,0.865565623862657
"yqeG",1.03633460443104,0.637529081034907,0.573852132674619,0.404855459370742,0.322998124059563,0.31878655756959,0.125776643245125,0.420436101081749,0.47599237966725,0.374282912240805,0.262119903863524
"yqeH",NA,NA,2.07443580596213,1.15265675567178,1.64285789813727,NA,1.58927846988247,2.19179534384413,2.33937583784156,1.7206795610303,NA
"yqeI",NA,1.36332688768635,1.52159824961905,0.782348042031461,0.848008098889692,0.968277856261249,1.37816114014961,0.713017189501407,0.694384471240982,0.656901116476266,0.89639618594995
"ygeG",1.54739076282088,3.35660316699933,2.49976970217851,1.0670874200131,0.931536765238574,2.30834118371007,1.55704082590184,0.462168136092245,0.804822297588502,0.783790508535617,0.903441424695002
"ygeH",1.12512299296577,NA,NA,NA,NA,0.946237161365793,NA,0.765772912341822,NA,NA,NA
"ygeI",NA,1.9023919519497,2.20902179094387,1.16037937261391,0.812456280055831,NA,NA,0.382120203183735,0.496706679223423,1.09345269673092,1.2465221497764
"pbl",NA,NA,2.23666014946618,0.71285303012652,1.14287833478977,NA,2.87342588667487,NA,0.498999373084596,NA,NA
"xdhA",0.906567195738355,1.30978496239969,0.919813967269625,1.58343412391458,1.56566917052851,2.00816780418399,2.31846209541313,2.06775938191944,2.59896242110866,5.85598559849288,11.8113625393405
"xdhB",1.19977552987138,1.71198517670286,0.971180603383293,0.925976574561247,0.95257679985546,NA,2.28086720062196,1.58854674859778,1.8113400926196,17.725561442846,5.56544634258258
"xdhC",1.07894672222983,2.04267841627554,1.31552770877011,1.72663285274324,1.35643816290927,4.41163933176913,2.25009057227931,2.00863025514859,1.47944900467418,3.67620735829409,3.96278034255439
"ygeW",0.824707606127078,1.0046157902784,0.956533093374914,1.03062340293082,1.69199860250301,4.42282748716887,5.11446251596305,7.26775033810324,7.50066898736068,25.0726362477712,43.8328793419246
"ygeX",0.871565438136778,1.27790920956629,0.928324901120514,1.32007923619226,2.08113378698017,4.10865807010625,3.63496304546081,5.30884444230988,6.22586931038744,12.0781383510678,45.7930953151744
"ygeY",0.935405674147552,1.46083107950542,1.15664477416565,1.62255714050954,1.90020300257723,3.27114654018266,2.87673594553854,4.82391892432715,5.89250554664329,18.3315842867085,45.1232113344338
"hyuA",1.00902052376436,0.602559586074358,1.18494993097618,1.09043554554366,1.3286175963958,1.43582000506771,1.48936107771092,1.46116748702099,1.2694044019618,3.73422085430343,3.96186798370326
"yqeA",NA,0.870963589956081,1.61212977799824,2.77587560353434,1.6128723621704,NA,1.66111614760001,1.9350847929379,1.64134546670214,3.87079347243257,NA
"mocA",NA,NA,NA,NA,2.47514131807431,7.18290297296526,5.85868300057377,3.91291127126853,2.94645627086504,3.57026128039015,6.82181597938182
"ygfK",0.603809581074428,NA,1.42298394457933,0.918332596483581,1.69589906210925,4.5081670454146,3.40486580608055,4.47507172047656,4.67627453689287,17.6116481326357,24.1434872971415
"ssnA",0.797627281738481,1.77909852656514,0.815267256224039,1.8642321782525,1.6873298906258,5.50807696405403,4.13237761199757,5.1121077611774,7.50585205590237,25.4214313620494,22.0140526082814
"ygfM",0.959400631515933,2.16720502996424,NA,0.881251765366082,1.27174488628807,4.44324233128716,3.50994248467013,NA,3.39312610162932,18.984536566615,13.1280432856887
"xdhD",0.679672971950456,0.621441139166848,0.942106499588191,1.80218761166405,2.19028182806845,2.5089961794654,1.48081225526751,3.04508906697422,3.50428968264438,6.9103492940494,24.0879588172571
"xanQ",1.35269535901304,NA,0.828895916273106,1.29211152442593,1.15957808772609,1.85310488111867,1.54667832709716,1.63380416930068,2.22484622928627,5.01187233627272,11.9124200802737
"guaD",1.32770013679008,0.776783514384352,0.771969247610251,1.37151322593649,1.12823612164899,1.9733312795365,1.26502759730727,1.83231442237121,2.24905460583578,3.16446283883552,5.10035023959447
"uacT",0.976337566582642,1.63042189928256,1.36489737964495,1.05730430374218,1.70451175246847,3.05070349782252,2.78612116862977,2.26516582125459,2.15079986229812,7.89041780287168,14.2200132151888
"idi",1.62554875575048,1.36489737964495,0.924059635637681,1.46352450977841,2.27091040400683,5.18441788307823,4.09826464980982,2.72458273325773,2.55681908868969,2.83922623942491,2.88735377918889
"fldB",1.44943919128779,1.22151836278326,1.21394776536583,0.580898158867295,0.704530826071193,1.12434605391249,1.01765366262053,0.777857422127151,0.779830110523259,0.720775473369528,0.681239779965915
"ygfZ",0.87760684113662,0.824138115013002,1.2122717925365,1.00948530189857,0.734006659156042,0.730465989520411,0.422668614265603,0.80556390779017,0.842752403912837,0.988780743626928,0.92939429013158
"zapA",1.31947145719512,0.926189813096003,1.35581364386243,0.331818044827247,0.451232113344337,1.47468750331735,1.61845265723823,1.20060459176126,1.07944370998445,0.609115989461338,0.774283491912459
"fau",0.665886177686128,0.90594117754906,0.852707337343629,0.808723382528844,0.825087485478808,0.7211074791829,1.20088107301467,0.907611520840208,1.01041550052821,0.50222693418239,0.707131200681301
"argP",0.971404251728768,1.18932349931518,1.20809197654095,1.06930106654778,0.905315591648485,1.02235093850323,0.924272432730117,0.984691071376939,1.12953579949769,0.777678334455706,0.83598791626118
"scpA",0.68454184335848,1.14366807991171,1.02683343166809,1.15133047415582,1.40637131581329,NA,1.26502759730727,0.903025470328006,1.28056020070379,1.3471005082758,1.60361459408822
"argK",NA,NA,2.78227465767512,1.0394413751488,0.966273346036599,NA,NA,0.939723310564638,0.674528027697922,NA,NA
"scpB",0.851334042543229,0.923846887537945,0.670501880162842,1.47434798306137,1.61361528839396,0.554242723383398,1.21786738489126,1.13631829766731,1.162518840328,1.20670190959328,0.934114255736479
"scpC",NA,0.907193646515089,1.08667581116442,1.49658021675366,1.12072742613665,NA,1.39701156054122,1.13109738933371,1.50556669826698,NA,NA
"loiP",1.00415325412088,1.13605668083091,0.770016444356872,1.28765642743277,2.52406189230282,4.42894207198636,3.68383355979065,3.20774620613407,2.77715423588467,2.14338407672676,3.60910901212015
"yqgC",0.859409202953283,0.741139567960076,0.718290297296526,0.576368184810413,0.322032719816754,0.254976408779928,0.363663739330847,0.361243465564462,0.43042748948833,0.412952405236922,0.315791182863225
"metK",0.659629393745282,0.574380913496318,0.480617964725954,0.550554098484795,0.746620654377942,0.177827941003892,0.406443329165213,0.177378100569433,0.197287695552572,0.111147577106051,0.104640546704743
"galP",0.988780743626928,1.62255714050954,0.811521443434724,1.4900471117871,1.39990962656834,1.46994132651385,1.42495122818881,1.25025903021772,1.74180687339161,1.25025903021772,1.56855589768029
"yggI",NA,0.7535290502354,2.13501042512723,0.968277856261249,0.680455924994638,NA,1.72186857498601,0.619155877593877,0.854082847418544,0.687701544944209,0.916220490122
"endA",0.745246594251514,1.16493045699045,0.96783205048816,1.54134550416803,1.67764474183665,NA,1.73380399775414,1.26794378709417,1.79638739906389,1.47197352897794,1.64816239152551
"rsmE",0.827370439016575,0.689763167718605,1.43946132207816,1.0401596438661,1.76644451274248,3.80627357601206,3.3189445755261,2.70582683764883,1.94491219747676,5.01187233627272,2.42158657346062
"gshB",0.962055219186215,1.15664477416565,0.697107892902004,0.87236854936056,0.855263621940466,0.782167920475605,0.984011105761134,0.758053749148221,0.849180475036314,0.645208380901973,0.629506182857198
"yqgE",0.802601560872627,0.73468301569854,0.635769954527186,0.555520384813741,0.578761988349121,0.242437613352508,0.457825522791694,0.450401678168087,0.6564475019517,0.258583018042106,0.362326417553133
"yqgF",1.06414301822432,0.941672743395518,NA,NA,0.778215721203163,0.793414256777125,0.585194182378082,0.330141408645911,NA,0.383442281443092,0.285759054337495
"yggS",1.22970234154114,0.984464363980378,1.26590174930024,0.840233513907692,0.743019137896701,0.490343022791896,0.820351544329818,0.695664753528352,0.800386951809497,0.681082936767639,0.659933234263564
"yggT",1.10891944772429,0.738414132406938,0.596897829954636,0.830041869715701,0.574380913496318,0.400682154182211,0.483726633653255,0.616736994454326,0.716308327313036,0.386366977054069,0.343874522229127
"yggU",1.13631829766731,1.32953568997911,1.28233058265602,0.551950333386739,0.539510622515128,0.553095340740311,0.742335107036617,0.593335044380004,0.605898671138965,0.438126982022493,0.419179465932564
"rdgB",0.774283491912459,0.671274268517048,0.954333128308536,0.702910450136186,0.498769628285776,0.454778578643692,0.423935709341365,0.646249172495388,0.576633673294788,0.408883890267698,0.413904358845834
"hemW",0.893716960850198,0.822053343375773,0.651628394060843,0.811895248935675,1.01181240585559,0.831572272464589,0.295733143741989,0.505126321914595,0.620011864208724,0.505475371359798,0.441672134412977
"mutY",0.782528205066612,0.644465984741688,0.869360692509416,1.13135786411956,1.10866413897996,1.45144304943026,1.06659612123026,0.962941712971556,1.17111623075444,0.967386449968951,0.6602372147378
"yggX",1.36081785836246,1.20198763486989,0.92342153827146,0.903649473722301,0.689286860731845,0.499459180208248,0.58425172053603,0.574910181567504,0.629651148701626,0.384237722998909,0.489778819368446
"mltC",1.13370483810541,1.46588533467099,0.899911910870052,0.765244117814236,0.651328377182317,0.807235030248838,0.781447848854183,0.644614395604405,0.761903555049371,0.398657556040578,0.58465544675275
"nupG",1.20254129810778,NA,3.56204990730845,1.09521655536674,1.42988134448137,2.34261003859255,2.16222059671188,4.60044666393478,3.52452016775863,18.1008929527076,7.87045789695099
"yqgA",1.11943788346715,NA,1.28056020070379,1.33290746423134,2.25943577022098,3.32429839564913,3.84768933893788,2.80349638223093,2.80220562166675,2.58702127346461,4.43404401633441
"glcC",0.931536765238574,0.83656559575581,0.659781296513957,1.54917328817982,1.33290746423134,0.569377105109423,0.948200107019506,0.89084059640082,1.13710350971065,0.614469031705761,0.613055792149821
"yghT",NA,1.98700975850116,1.67996409548481,1.78032790885373,1.12356965136437,NA,1.02447178031038,1.20254129810778,1.18740808038295,NA,NA
"yghU",0.943843523260514,1.19591413769408,0.872569442770116,0.850746164889698,0.962055219186215,1.13057661965708,1.46487308661343,1.56134903796965,1.75549662962123,1.34586035405595,1.44211535152487
"gpr",0.898669495047526,0.527715681764812,0.780189318265061,1.032285911053,1.99572179399263,2.72583773892853,2.62482286160635,2.79383015136253,3.9246415735346,5.06523967550882,4.92152845016172
"yghA",0.763132588705103,0.918967177318925,1.05341621725419,1.95298991207568,1.74020334853884,1.43383771605581,1.63267596707526,1.51425842966939,1.34803137381309,1.83273637693612,1.69121958773965
"metC",0.821296552834554,0.751449846374684,1.00762747290145,0.828323532975917,0.831189407445619,0.949073833896476,0.616879019745938,1.21059813355048,1.30496841413022,0.72443596007499,0.83675824428145
"yghB",1.22998552357047,0.961612278383665,1.27643880881134,1.00948530189857,1.58489319246111,1.33198704231316,1.57036280433355,1.87845155867413,1.88755667306853,1.65576996346953,1.65500762876999
"yqhD",0.862382629151766,1.40119958494001,1.59147565664386,1.38675582887189,1.77174003994312,3.10813590273948,2.85759054337495,2.42102904673618,1.64361463639055,3.31665272150435,3.48818893407328
"dkgA",1.02612436519334,0.746276902018144,0.685646084123165,1.2050359403718,1.03371305235058,0.595387894127685,0.647440704568815,1.07547420897279,1.14287833478977,0.720609527789415,0.679516489481525
"yqhG",1.26269947529497,1.20697979496766,0.848203382452404,2.24750155042126,1.47978969961903,2.12080139309009,1.5696397920293,1.63267596707526,1.90546071796325,1.08018962088189,1.22857026524939
"yqhH",0.969616506049464,1.12046939881781,1.3270888490465,1.41709837491403,1.49761437488737,1.66571232806881,1.03157307943951,1.01111371195491,0.944930789034299,1.26269947529497,1.11378150013467
"qseB",0.916853611461923,1.27115936095715,1.50106673257037,1.50210399095008,1.41253754462275,1.86251594743791,0.678265926015363,1,0.852511016826366,1.21927031397004,1.32129563418658
"qseC",0.902817564966257,0.997240711741549,1.4900471117871,1.58525816962294,2.03188909731313,1.35425360392331,1.34493098768813,1.13057661965708,1.18987132916004,1.07596959720769,0.994489037154792
"mdaB",1.45411917037518,1.21898959892487,0.823000312277345,0.979039017448051,0.643576236837642,0.781088061671057,0.714002939927845,0.810961057853841,0.810401059239934,0.715484121416898,0.776247116628692
"ygiN",1.4958911747641,1.27790920956629,1.26531891421386,0.681239779965915,0.58250545934174,1.26852783125757,1.28144508594579,1.63079736102359,1.54347642332453,1.47706633533782,1.32312233311337
"tolC",1.36426896588171,1.52545710488632,0.441468783705263,1.1423521410363,0.370339469397536,0.255093856796842,0.319153785510076,0.499574198175964,0.600758604775675,0.175832843743474,0.281384389371249
"ygiB",0.922571427154763,0.812643376567203,0.534687461561608,0.515822165072306,0.470327096440778,0.560918804833818,0.699519781051213,0.826799109117871,0.912220861791043,1.01367795088865,NA
"ygiC",1.13396591334766,0.951042664157392,0.710722394409093,0.388150365990648,0.412857330377998,0.633869711256927,0.835410635675614,1.14287833478977,1.048334793581,1.11609201238692,0.956753368618241
"zupT",0.946237161365793,0.745933307925714,0.762956891161533,1.09244605322679,1.2122717925365,1.1906935471069,1.07127260720295,1.29777678168578,1.42922301138609,1.40378306870724,1.39765505629903
"ubiK",1.60546188680097,1.47842739040067,1.03418920443319,0.947981801010719,0.892483097758035,1.04761087962036,1.28973355789875,1.04785212871359,1.02188023688844,0.715154704659282,1.00507853949074
"ygiL",1.44510698425396,1.14130048021399,1.58161217700804,0.79542639814536,0.918544074724686,1.10052522142054,1.81844428784289,1.24451461177139,1.30918192299941,0.655541212399099,1.25776643245125
"yqiH",NA,NA,1.59404288071222,1.21646607006485,1,3.83972392635378,1.48525150117659,1.77541547095864,1.85566680943358,0.841201425557393,1.4444416411067
"yqiI",NA,0.837336456083656,2.46660722915447,1.12382839262493,1.24824547392454,1.62218357593097,NA,1.39091310817473,1.41579377995708,1.40896433504064,NA
"yqiJ",2.24336531035555,1.07127260720295,0.93454453031534,1.39091310817473,1.76563122226338,1.64778293179874,2.18776162394955,1.26386300023125,1.2858786926344,1.21143467401283,1.3088805074245
"yqiK",1.09093782531538,0.762079010025412,0.892688623246788,1.2209559622961,1.15133047415582,1.42036512404801,0.689445593170923,1.11506452690206,1.20920518294321,0.845084234919653,0.654636174067275
"ygiM",0.688969505481137,0.685330405126045,0.930250688232128,0.843528965126529,0.725938784607024,0.368553041852479,0.402068453991913,0.56924601627871,0.566630568409604,0.273968101353102,0.520115743822407
"cca",1.06463318705131,1.06145112090524,0.702101660240315,0.703882227936457,0.758228317571629,0.571084009530016,0.885727237257776,0.788133885093416,0.932824620253988,0.752835343844754,0.662369002243107
"plsY",0.737564490906881,0.807235030248838,1.36019132285567,0.691830970918937,0.569901762379743,0.600758604775675,NA,0.474788290941597,0.563637655825954,NA,0.550554098484795
"ttdA",NA,1.59918975916768,0.954333128308536,1.49830421062266,1.19867100450219,NA,2.78933065633998,0.939723310564638,0.568067574106772,0.562470823974131,NA
"ttdB",1.62442625419354,1.52862162802727,1.47061841540456,1.13292197297056,1.3088805074245,3.69572799739443,NA,0.942323452603068,1.10585961931262,1.27673275354901,1.51984745292848
"ttdT",0.569508224127931,1.28321669125703,1.26328110380736,1.03633460443104,1.09622575177311,2.0945946985814,1.45512398732424,1.08417652615317,1.47944900467418,1.52967792723014,1.97242273611485
"rpsU",1.3031667784523,0.736546211470231,0.19783357541434,0.129538838897489,0.0865366342956348,0.167803107829096,0.144377660429074,0.189147236283301,0.188886100147301,0.128174018355409,0.145814260614747
